"Date","remark","value"
1992-10-16,NA,0.14
1992-10-17,NA,0.0999
1992-10-18,NA,0.0979
1992-10-19,NA,0.0964
1992-10-20,NA,0.095
1992-10-21,NA,0.0935
1992-10-22,NA,0.0921
1992-10-23,NA,0.0907
1992-10-24,NA,0.0893
1992-10-25,NA,0.0879
1992-10-26,NA,0.0866
1992-10-27,NA,0.0853
1992-10-28,NA,0.084
1992-10-29,NA,0.0827
1992-10-30,NA,0.0814
1992-10-31,NA,0.164
1992-11-01,NA,0.136
1992-11-02,NA,0.237
1992-11-03,NA,0.188
1992-11-04,NA,0.0935
1992-11-05,NA,0.08
1992-11-06,NA,0.08
1992-11-07,NA,0.08
1992-11-08,NA,0.08
1992-11-09,NA,0.08
1992-11-10,NA,0.08
1992-11-11,NA,0.08
1992-11-12,NA,0.0992
1992-11-13,NA,0.0997
1992-11-14,NA,0.0914
1992-11-15,NA,0.0851
1992-11-16,NA,0.101
1992-11-17,NA,0.109
1992-11-18,NA,0.105
1992-11-19,NA,0.104
1992-11-20,NA,0.325
1992-11-21,NA,0.661
1992-11-22,NA,0.344
1992-11-23,NA,0.301
1992-11-24,NA,0.182
1992-11-25,NA,0.0959
1992-11-26,NA,0.09
1992-11-27,NA,0.093
1992-11-28,NA,0.102
1992-11-29,NA,0.108
1992-11-30,NA,0.103
1992-12-01,NA,0.0967
1992-12-02,NA,0.0909
1992-12-03,NA,0.0855
1992-12-04,NA,0.0809
1992-12-05,NA,0.08
1992-12-06,NA,0.08
1992-12-07,NA,0.08
1992-12-08,NA,0.08
1992-12-09,NA,0.08
1992-12-10,NA,0.08
1992-12-11,NA,0.08
1992-12-12,NA,0.08
1992-12-13,NA,0.08
1992-12-14,NA,0.08
1992-12-15,NA,0.134
1992-12-16,NA,0.346
1992-12-17,NA,0.225
1992-12-18,NA,0.158
1992-12-19,NA,0.126
1992-12-20,NA,0.103
1992-12-21,NA,0.0988
1992-12-22,NA,0.0976
1992-12-23,NA,0.0964
1992-12-24,NA,0.0953
1992-12-25,NA,0.0941
1992-12-26,NA,0.093
1992-12-27,NA,0.0918
1992-12-28,NA,0.0907
1992-12-29,NA,0.133
1992-12-30,NA,0.249
1992-12-31,NA,0.336
1993-01-01,NA,0.242
1993-01-02,NA,0.193
1993-01-03,NA,0.184
1993-01-04,NA,0.656
1993-01-05,NA,0.476
1993-01-06,NA,0.311
1993-01-07,NA,0.248
1993-01-08,NA,0.204
1993-01-09,NA,0.168
1993-01-10,NA,0.139
1993-01-11,NA,0.114
1993-01-12,NA,0.0942
1993-01-13,NA,0.0776
1993-01-14,NA,0.064
1993-01-15,NA,0.0527
1993-01-16,NA,0.0436
1993-01-17,NA,0.0359
1993-01-18,NA,0.0296
1993-01-19,NA,0.0244
1993-01-20,NA,0.0206
1993-01-21,NA,0.0209
1993-01-22,NA,0.0219
1993-01-23,NA,0.0229
1993-01-24,NA,0.024
1993-01-25,NA,0.0251
1993-01-26,NA,0.0263
1993-01-27,NA,0.0276
1993-01-28,NA,0.0289
1993-01-29,NA,0.0302
1993-01-30,NA,0.0316
1993-01-31,NA,0.0331
1993-02-01,NA,0.0347
1993-02-02,NA,0.0363
1993-02-03,NA,0.038
1993-02-04,NA,0.175
1993-02-05,NA,0.565
1993-02-06,NA,0.424
1993-02-07,NA,0.275
1993-02-08,NA,0.208
1993-02-09,NA,0.2
1993-02-10,NA,0.2
1993-02-11,NA,0.2
1993-02-12,NA,0.2
1993-02-13,NA,0.2
1993-02-14,NA,0.2
1993-02-15,NA,0.2
1993-02-16,NA,0.2
1993-02-17,NA,0.2
1993-02-18,NA,0.2
1993-02-19,NA,0.2
1993-02-20,NA,0.2
1993-02-21,NA,0.2
1993-02-22,NA,0.2
1993-02-23,NA,0.2
1993-02-24,NA,0.2
1993-02-25,NA,0.2
1993-02-26,NA,0.2
1993-02-27,NA,0.2
1993-02-28,NA,0.2
1993-03-01,NA,0.2
1993-03-02,NA,0.2
1993-03-03,NA,0.2
1993-03-04,NA,0.2
1993-03-05,NA,0.429
1993-03-06,NA,0.623
1993-03-07,NA,1.52
1993-03-08,NA,1.94
1993-03-09,NA,1.7
1993-03-10,NA,1.25
1993-03-11,NA,0.739
1993-03-12,NA,0.572
1993-03-13,NA,0.401
1993-03-14,NA,0.273
1993-03-15,NA,0.197
1993-03-16,NA,0.528
1993-03-17,NA,0.943
1993-03-18,NA,0.573
1993-03-19,NA,0.468
1993-03-20,NA,0.316
1993-03-21,NA,0.264
1993-03-22,NA,0.348
1993-03-23,NA,0.49
1993-03-24,NA,1.15
1993-03-25,NA,1.41
1993-03-26,NA,1.25
1993-03-27,NA,0.916
1993-03-28,NA,0.875
1993-03-29,NA,0.599
1993-03-30,NA,0.406
1993-03-31,NA,0.51
1993-04-01,NA,0.536
1993-04-02,NA,0.428
1993-04-03,NA,0.335
1993-04-04,NA,0.31
1993-04-05,NA,0.273
1993-04-06,NA,0.24
1993-04-07,NA,0.212
1993-04-08,NA,0.34
1993-04-09,NA,0.257
1993-04-10,NA,0.191
1993-04-11,NA,0.16
1993-04-12,NA,0.135
1993-04-13,NA,0.114
1993-04-14,NA,0.197
1993-04-15,NA,0.642
1993-04-16,NA,0.725
1993-04-17,NA,0.28
1993-04-18,NA,0.196
1993-04-19,NA,0.364
1993-04-20,NA,0.482
1993-04-21,NA,0.363
1993-04-22,NA,0.236
1993-04-23,NA,0.173
1993-04-24,NA,0.146
1993-04-25,NA,0.125
1993-04-26,NA,0.117
1993-04-27,NA,0.113
1993-04-28,NA,0.11
1993-04-29,NA,0.11
1993-04-30,NA,0.11
1993-05-01,NA,0.11
1993-05-02,NA,0.168
1993-05-03,NA,0.174
1993-05-04,NA,0.179
1993-05-05,NA,0.155
1993-05-06,NA,0.137
1993-05-07,NA,0.127
1993-05-08,NA,0.165
1993-05-09,NA,0.208
1993-05-10,NA,0.208
1993-05-11,NA,0.207
1993-05-12,NA,0.205
1993-05-13,NA,0.204
1993-05-14,NA,0.202
1993-05-15,NA,0.201
1993-05-16,NA,0.199
1993-05-17,NA,0.198
1993-05-18,NA,0.197
1993-05-19,NA,0.195
1993-05-20,NA,0.194
1993-05-21,NA,0.192
1993-05-22,NA,0.191
1993-05-23,NA,0.174
1993-05-24,NA,0.119
1993-05-25,NA,0.0672
1993-05-26,NA,0.06
1993-05-27,NA,0.06
1993-05-28,NA,0.06
1993-05-29,NA,0.06
1993-05-30,NA,0.148
1993-05-31,NA,0.199
1993-06-01,NA,0.17
1993-06-02,NA,0.152
1993-06-03,NA,0.136
1993-06-04,NA,0.122
1993-06-05,NA,0.117
1993-06-06,NA,0.113
1993-06-07,NA,0.922
1993-06-08,NA,0.493
1993-06-09,NA,0.259
1993-06-10,NA,0.185
1993-06-11,NA,0.17
1993-06-12,NA,0.162
1993-06-13,NA,0.154
1993-06-14,NA,0.635
1993-06-15,NA,0.274
1993-06-16,NA,0.174
1993-06-17,NA,0.23
1993-06-18,NA,0.568
1993-06-19,NA,0.308
1993-06-20,NA,0.256
1993-06-21,NA,0.224
1993-06-22,NA,0.209
1993-06-23,NA,0.196
1993-06-24,NA,0.193
1993-06-25,NA,0.347
1993-06-26,NA,0.214
1993-06-27,NA,0.165
1993-06-28,NA,0.135
1993-06-29,NA,0.111
1993-06-30,NA,0.132
1993-07-01,NA,0.109
1993-07-02,NA,0.105
1993-07-03,NA,0.108
1993-07-04,NA,0.146
1993-07-05,NA,0.514
1993-07-06,NA,0.745
1993-07-07,NA,0.621
1993-07-08,NA,0.5
1993-07-09,NA,1.39
1993-07-10,NA,0.94
1993-07-11,NA,1.1
1993-07-12,NA,0.619
1993-07-13,NA,0.451
1993-07-14,NA,0.393
1993-07-15,NA,0.352
1993-07-16,NA,0.295
1993-07-17,NA,0.311
1993-07-18,NA,0.397
1993-07-19,NA,0.283
1993-07-20,NA,0.239
1993-07-21,NA,0.201
1993-07-22,NA,0.124
1993-07-23,NA,0.0817
1993-07-24,NA,0.08
1993-07-25,NA,0.423
1993-07-26,NA,0.313
1993-07-27,NA,0.258
1993-07-28,NA,0.866
1993-07-29,NA,0.477
1993-07-30,NA,0.275
1993-07-31,NA,0.181
1993-08-01,NA,0.119
1993-08-02,NA,0.0885
1993-08-03,NA,0.0718
1993-08-04,NA,0.0583
1993-08-05,NA,0.0473
1993-08-06,NA,0.0404
1993-08-07,NA,0.04
1993-08-08,NA,0.04
1993-08-09,NA,0.103
1993-08-10,NA,0.0881
1993-08-11,NA,0.0624
1993-08-12,NA,0.0553
1993-08-13,NA,0.0508
1993-08-14,NA,0.05
1993-08-15,NA,0.316
1993-08-16,NA,0.442
1993-08-17,NA,0.285
1993-08-18,NA,0.152
1993-08-19,NA,0.122
1993-08-20,NA,0.106
1993-08-21,NA,0.127
1993-08-22,NA,0.158
1993-08-23,NA,0.198
1993-08-24,NA,0.206
1993-08-25,NA,0.181
1993-08-26,NA,0.159
1993-08-27,NA,0.14
1993-08-28,NA,0.124
1993-08-29,NA,0.109
1993-08-30,NA,0.255
1993-08-31,NA,0.175
1993-09-01,NA,0.164
1993-09-02,NA,0.157
1993-09-03,NA,0.151
1993-09-04,NA,0.145
1993-09-05,NA,0.139
1993-09-06,NA,0.133
1993-09-07,NA,0.128
1993-09-08,NA,0.122
1993-09-09,NA,0.117
1993-09-10,NA,0.113
1993-09-11,NA,0.108
1993-09-12,NA,0.104
1993-09-13,NA,0.275
1993-09-14,NA,0.688
1993-09-15,NA,0.462
1993-09-16,NA,0.248
1993-09-17,NA,0.166
1993-09-18,NA,0.114
1993-09-19,NA,0.0957
1993-09-20,NA,0.106
1993-09-21,NA,0.144
1993-09-22,NA,0.136
1993-09-23,NA,0.123
1993-09-24,NA,0.112
1993-09-25,NA,0.125
1993-09-26,NA,0.171
1993-09-27,NA,0.148
1993-09-28,NA,0.133
1993-09-29,NA,0.118
1993-09-30,NA,0.106
1993-10-01,NA,0.0942
1993-10-02,NA,0.0833
1993-10-03,NA,0.0736
1993-10-04,NA,0.065
1993-10-05,NA,0.0575
1993-10-06,NA,0.0512
1993-10-07,NA,0.0496
1993-10-08,NA,0.0492
1993-10-09,NA,0.0488
1993-10-10,NA,0.0484
1993-10-11,NA,0.048
1993-10-12,NA,0.0476
1993-10-13,NA,0.0472
1993-10-14,NA,0.0468
1993-10-15,NA,0.0465
1993-10-16,NA,0.0461
1993-10-17,NA,0.0457
1993-10-18,NA,0.0453
1993-10-19,NA,0.0449
1993-10-20,NA,0.0446
1993-10-21,NA,0.0442
1993-10-22,NA,0.0438
1993-10-23,NA,0.0435
1993-10-24,NA,0.0431
1993-10-25,NA,0.0428
1993-10-26,NA,0.0424
1993-10-27,NA,0.0421
1993-10-28,NA,0.0417
1993-10-29,NA,0.0414
1993-10-30,NA,0.041
1993-10-31,NA,0.0407
1993-11-01,NA,0.0403
1993-11-02,NA,0.04
1993-11-03,NA,0.04
1993-11-04,NA,0.04
1993-11-05,NA,0.04
1993-11-06,NA,0.04
1993-11-07,NA,0.04
1993-11-08,NA,0.04
1993-11-09,NA,0.04
1993-11-10,NA,0.04
1993-11-11,NA,0.04
1993-11-12,NA,0.04
1993-11-13,NA,0.04
1993-11-14,NA,0.04
1993-11-15,NA,0.04
1993-11-16,NA,0.04
1993-11-17,NA,0.04
1993-11-18,NA,0.04
1993-11-19,NA,0.04
1993-11-20,NA,0.04
1993-11-21,NA,0.04
1993-11-22,NA,0.04
1993-11-23,NA,0.04
1993-11-24,NA,0.04
1993-11-25,NA,0.0457
1993-11-26,NA,0.189
1993-11-27,NA,0.223
1993-11-28,NA,0.109
1993-11-29,NA,0.0891
1993-11-30,NA,0.0878
1993-12-01,NA,0.0866
1993-12-02,NA,0.0854
1993-12-03,NA,0.0842
1993-12-04,NA,0.083
1993-12-05,NA,0.0818
1993-12-06,NA,0.0807
1993-12-07,NA,0.0796
1993-12-08,NA,0.0785
1993-12-09,NA,0.0774
1993-12-10,NA,0.0763
1993-12-11,NA,0.0752
1993-12-12,NA,0.0742
1993-12-13,NA,0.0731
1993-12-14,NA,0.0721
1993-12-15,NA,0.0711
1993-12-16,NA,0.0701
1993-12-17,NA,0.0695
1993-12-18,NA,0.0689
1993-12-19,NA,0.0684
1993-12-20,NA,0.0678
1993-12-21,NA,0.0673
1993-12-22,NA,0.0667
1993-12-23,NA,0.0662
1993-12-24,NA,0.0657
1993-12-25,NA,0.0651
1993-12-26,NA,0.0646
1993-12-27,NA,0.0641
1993-12-28,NA,0.0636
1993-12-29,NA,0.063
1993-12-30,NA,0.0625
1993-12-31,NA,0.062
1994-01-01,NA,0.0615
1994-01-02,NA,0.061
1994-01-03,NA,0.0605
1994-01-04,NA,0.06
1994-01-05,NA,0.0596
1994-01-06,NA,0.0592
1994-01-07,NA,0.0588
1994-01-08,NA,0.0584
1994-01-09,NA,0.058
1994-01-10,NA,0.0577
1994-01-11,NA,0.0573
1994-01-12,NA,0.0569
1994-01-13,NA,0.0565
1994-01-14,NA,0.0561
1994-01-15,NA,0.0557
1994-01-16,NA,0.0554
1994-01-17,NA,0.055
1994-01-18,NA,0.0546
1994-01-19,NA,0.0543
1994-01-20,NA,0.0539
1994-01-21,NA,0.0535
1994-01-22,NA,0.0532
1994-01-23,NA,0.0528
1994-01-24,NA,0.0525
1994-01-25,NA,0.0521
1994-01-26,NA,0.0518
1994-01-27,NA,0.0514
1994-01-28,NA,0.0511
1994-01-29,NA,0.0507
1994-01-30,NA,0.0504
1994-01-31,NA,0.0503
1994-02-01,NA,0.053
1994-02-02,NA,0.0568
1994-02-03,NA,0.0609
1994-02-04,NA,0.0653
1994-02-05,NA,0.0699
1994-02-06,NA,0.0749
1994-02-07,NA,0.0803
1994-02-08,NA,0.086
1994-02-09,NA,0.0922
1994-02-10,NA,0.0987
1994-02-11,NA,0.106
1994-02-12,NA,0.0938
1994-02-13,NA,0.0704
1994-02-14,NA,0.07
1994-02-15,NA,0.07
1994-02-16,NA,0.07
1994-02-17,NA,0.0732
1994-02-18,NA,0.0998
1994-02-19,NA,0.842
1994-02-20,NA,1.22
1994-02-21,NA,1.12
1994-02-22,NA,0.921
1994-02-23,NA,0.697
1994-02-24,NA,0.441
1994-02-25,NA,0.317
1994-02-26,NA,0.216
1994-02-27,NA,0.204
1994-02-28,NA,0.181
1994-03-01,NA,0.153
1994-03-02,NA,0.131
1994-03-03,NA,0.125
1994-03-04,NA,0.144
1994-03-05,NA,0.662
1994-03-06,NA,1.3
1994-03-07,NA,1.1
1994-03-08,NA,0.604
1994-03-09,NA,0.437
1994-03-10,NA,0.318
1994-03-11,NA,0.244
1994-03-12,NA,0.2
1994-03-13,NA,0.186
1994-03-14,NA,0.175
1994-03-15,NA,0.164
1994-03-16,NA,0.155
1994-03-17,NA,0.145
1994-03-18,NA,0.136
1994-03-19,NA,0.128
1994-03-20,NA,0.127
1994-03-21,NA,0.163
1994-03-22,NA,0.148
1994-03-23,NA,0.14
1994-03-24,NA,0.134
1994-03-25,NA,0.127
1994-03-26,NA,0.121
1994-03-27,NA,0.115
1994-03-28,NA,0.11
1994-03-29,NA,0.104
1994-03-30,NA,0.0992
1994-03-31,NA,0.0944
1994-04-01,NA,0.0898
1994-04-02,NA,0.0855
1994-04-03,NA,0.0813
1994-04-04,NA,0.0774
1994-04-05,NA,0.0736
1994-04-06,NA,0.0705
1994-04-07,NA,0.07
1994-04-08,NA,0.07
1994-04-09,NA,0.07
1994-04-10,NA,0.07
1994-04-11,NA,0.07
1994-04-12,NA,0.188
1994-04-13,NA,0.115
1994-04-14,NA,0.0974
1994-04-15,NA,0.135
1994-04-16,NA,0.149
1994-04-17,NA,0.114
1994-04-18,NA,0.0873
1994-04-19,NA,0.0668
1994-04-20,NA,0.0523
1994-04-21,NA,0.05
1994-04-22,NA,0.05
1994-04-23,NA,0.05
1994-04-24,NA,0.05
1994-04-25,NA,0.0811
1994-04-26,NA,0.0747
1994-04-27,NA,0.0676
1994-04-28,NA,0.0611
1994-04-29,NA,0.0552
1994-04-30,NA,0.0599
1994-05-01,NA,0.0672
1994-05-02,NA,0.0523
1994-05-03,NA,0.05
1994-05-04,NA,0.05
1994-05-05,NA,0.05
1994-05-06,NA,0.05
1994-05-07,NA,0.05
1994-05-08,NA,0.05
1994-05-09,NA,0.05
1994-05-10,NA,0.05
1994-05-11,NA,0.0884
1994-05-12,NA,0.112
1994-05-13,NA,0.114
1994-05-14,NA,0.116
1994-05-15,NA,0.118
1994-05-16,NA,0.12
1994-05-17,NA,0.122
1994-05-18,NA,0.124
1994-05-19,NA,0.126
1994-05-20,NA,0.129
1994-05-21,NA,0.131
1994-05-22,NA,0.133
1994-05-23,NA,0.136
1994-05-24,NA,0.138
1994-05-25,NA,0.14
1994-05-26,NA,0.139
1994-05-27,NA,0.139
1994-05-28,NA,0.138
1994-05-29,NA,0.137
1994-05-30,NA,0.137
1994-05-31,NA,0.136
1994-06-01,NA,0.135
1994-06-02,NA,0.135
1994-06-03,NA,0.134
1994-06-04,NA,0.133
1994-06-05,NA,0.133
1994-06-06,NA,0.132
1994-06-07,NA,0.131
1994-06-08,NA,0.131
1994-06-09,NA,0.131
1994-06-10,NA,0.138
1994-06-11,NA,0.148
1994-06-12,NA,0.158
1994-06-13,NA,0.168
1994-06-14,NA,0.173
1994-06-15,NA,0.177
1994-06-16,NA,0.179
1994-06-17,NA,0.176
1994-06-18,NA,0.173
1994-06-19,NA,0.62
1994-06-20,NA,0.414
1994-06-21,NA,0.226
1994-06-22,NA,0.204
1994-06-23,NA,0.372
1994-06-24,NA,0.514
1994-06-25,NA,0.315
1994-06-26,NA,0.963
1994-06-27,NA,0.382
1994-06-28,NA,0.3
1994-06-29,NA,0.289
1994-06-30,NA,0.233
1994-07-01,NA,0.221
1994-07-02,NA,0.213
1994-07-03,NA,0.205
1994-07-04,NA,0.38
1994-07-05,NA,0.416
1994-07-06,NA,0.297
1994-07-07,NA,0.437
1994-07-08,NA,0.364
1994-07-09,NA,0.355
1994-07-10,NA,0.282
1994-07-11,NA,0.248
1994-07-12,NA,0.219
1994-07-13,NA,0.193
1994-07-14,NA,0.205
1994-07-15,NA,0.169
1994-07-16,NA,0.143
1994-07-17,NA,0.121
1994-07-18,NA,0.103
1994-07-19,NA,0.0937
1994-07-20,NA,0.319
1994-07-21,NA,0.217
1994-07-22,NA,0.272
1994-07-23,NA,0.227
1994-07-24,NA,0.197
1994-07-25,NA,0.306
1994-07-26,NA,0.313
1994-07-27,NA,0.317
1994-07-28,NA,0.316
1994-07-29,NA,0.295
1994-07-30,NA,0.274
1994-07-31,NA,0.254
1994-08-01,NA,0.236
1994-08-02,NA,0.219
1994-08-03,NA,0.234
1994-08-04,NA,0.156
1994-08-05,NA,0.115
1994-08-06,NA,0.114
1994-08-07,NA,0.113
1994-08-08,NA,0.112
1994-08-09,NA,0.111
1994-08-10,NA,0.151
1994-08-11,NA,0.208
1994-08-12,NA,0.221
1994-08-13,NA,0.191
1994-08-14,NA,0.165
1994-08-15,NA,0.143
1994-08-16,NA,0.124
1994-08-17,NA,0.107
1994-08-18,NA,0.0933
1994-08-19,NA,0.0894
1994-08-20,NA,0.0887
1994-08-21,NA,0.088
1994-08-22,NA,0.0873
1994-08-23,NA,0.0867
1994-08-24,NA,0.0859
1994-08-25,NA,0.0851
1994-08-26,NA,0.0842
1994-08-27,NA,0.0834
1994-08-28,NA,0.0825
1994-08-29,NA,0.0817
1994-08-30,NA,0.0809
1994-08-31,NA,0.0802
1994-09-01,NA,0.081
1994-09-02,NA,0.0821
1994-09-03,NA,0.0832
1994-09-04,NA,0.0843
1994-09-05,NA,0.0854
1994-09-06,NA,0.0866
1994-09-07,NA,0.0877
1994-09-08,NA,0.0889
1994-09-09,NA,0.0913
1994-09-10,NA,0.396
1994-09-11,NA,0.198
1994-09-12,NA,0.164
1994-09-13,NA,0.139
1994-09-14,NA,0.194
1994-09-15,NA,0.317
1994-09-16,NA,0.256
1994-09-17,NA,0.194
1994-09-18,NA,0.178
1994-09-19,NA,0.162
1994-09-20,NA,0.149
1994-09-21,NA,0.136
1994-09-22,NA,0.125
1994-09-23,NA,0.119
1994-09-24,NA,0.113
1994-09-25,NA,0.137
1994-09-26,NA,0.392
1994-09-27,NA,0.466
1994-09-28,NA,0.254
1994-09-29,NA,0.138
1994-09-30,NA,0.107
1994-10-01,NA,0.0976
1994-10-02,NA,0.0928
1994-10-03,NA,0.0883
1994-10-04,NA,0.084
1994-10-05,NA,0.0799
1994-10-06,NA,0.0763
1994-10-07,NA,0.0743
1994-10-08,NA,0.0726
1994-10-09,NA,0.0709
1994-10-10,NA,0.0693
1994-10-11,NA,0.0677
1994-10-12,NA,0.0664
1994-10-13,NA,0.067
1994-10-14,NA,0.0683
1994-10-15,NA,0.0695
1994-10-16,NA,0.0708
1994-10-17,NA,0.0721
1994-10-18,NA,0.0734
1994-10-19,NA,0.0747
1994-10-20,NA,0.0755
1994-10-21,NA,0.0738
1994-10-22,NA,0.0717
1994-10-23,NA,0.0698
1994-10-24,NA,0.0678
1994-10-25,NA,0.066
1994-10-26,NA,0.064
1994-10-27,NA,0.0606
1994-10-28,NA,0.0571
1994-10-29,NA,0.0538
1994-10-30,NA,0.0507
1994-10-31,NA,0.0478
1994-11-01,NA,0.045
1994-11-02,NA,0.0424
1994-11-03,NA,0.0403
1994-11-04,NA,0.04
1994-11-05,NA,0.0449
1994-11-06,NA,0.158
1994-11-07,NA,0.123
1994-11-08,NA,0.11
1994-11-09,NA,0.13
1994-11-10,NA,0.11
1994-11-11,NA,0.101
1994-11-12,NA,0.0924
1994-11-13,NA,0.0846
1994-11-14,NA,0.0774
1994-11-15,NA,0.0713
1994-11-16,NA,0.0712
1994-11-17,NA,0.0726
1994-11-18,NA,0.074
1994-11-19,NA,0.0755
1994-11-20,NA,0.077
1994-11-21,NA,0.0785
1994-11-22,NA,0.0795
1994-11-23,NA,0.0778
1994-11-24,NA,0.0757
1994-11-25,NA,0.0737
1994-11-26,NA,0.0717
1994-11-27,NA,0.264
1994-11-28,NA,0.322
1994-11-29,NA,0.148
1994-11-30,NA,0.11
1994-12-01,NA,0.0908
1994-12-02,NA,0.0791
1994-12-03,NA,0.0689
1994-12-04,NA,0.0609
1994-12-05,NA,0.059
1994-12-06,NA,0.058
1994-12-07,NA,0.057
1994-12-08,NA,0.0561
1994-12-09,NA,0.0552
1994-12-10,NA,0.0542
1994-12-11,NA,0.0533
1994-12-12,NA,0.0524
1994-12-13,NA,0.0516
1994-12-14,NA,0.0507
1994-12-15,NA,0.0499
1994-12-16,NA,0.049
1994-12-17,NA,0.0482
1994-12-18,NA,0.0474
1994-12-19,NA,0.0466
1994-12-20,NA,0.0458
1994-12-21,NA,0.0451
1994-12-22,NA,0.0443
1994-12-23,NA,0.0436
1994-12-24,NA,0.0428
1994-12-25,NA,0.0421
1994-12-26,NA,0.0414
1994-12-27,NA,0.0407
1994-12-28,NA,0.0401
1994-12-29,NA,0.04
1994-12-30,NA,0.04
1994-12-31,NA,0.04
1995-01-01,NA,0.04
1995-01-02,NA,0.04
1995-01-03,NA,0.04
1995-01-04,NA,0.04
1995-01-05,NA,0.04
1995-01-06,NA,0.04
1995-01-07,NA,0.04
1995-01-08,NA,0.04
1995-01-09,NA,0.04
1995-01-10,NA,0.04
1995-01-11,NA,0.04
1995-01-12,NA,0.04
1995-01-13,NA,0.04
1995-01-14,NA,0.04
1995-01-15,NA,0.04
1995-01-16,NA,0.04
1995-01-17,NA,0.04
1995-01-18,NA,0.04
1995-01-19,NA,0.0398
1995-01-20,NA,0.0389
1995-01-21,NA,0.038
1995-01-22,NA,0.0372
1995-01-23,NA,0.0363
1995-01-24,NA,0.0355
1995-01-25,NA,0.0346
1995-01-26,NA,0.0338
1995-01-27,NA,0.0331
1995-01-28,NA,0.0323
1995-01-29,NA,0.0315
1995-01-30,NA,0.0308
1995-01-31,NA,0.0302
1995-02-01,NA,0.0304
1995-02-02,NA,0.031
1995-02-03,NA,0.0315
1995-02-04,NA,0.032
1995-02-05,NA,0.0326
1995-02-06,NA,0.0331
1995-02-07,NA,0.0337
1995-02-08,NA,0.0343
1995-02-09,NA,0.0349
1995-02-10,NA,0.0355
1995-02-11,NA,0.0361
1995-02-12,NA,0.0367
1995-02-13,NA,0.0373
1995-02-14,NA,0.0379
1995-02-15,NA,0.0386
1995-02-16,NA,0.0392
1995-02-17,NA,0.0545
1995-02-18,NA,0.0609
1995-02-19,NA,0.0597
1995-02-20,NA,0.514
1995-02-21,NA,1.29
1995-02-22,NA,0.385
1995-02-23,NA,0.222
1995-02-24,NA,0.155
1995-02-25,NA,0.131
1995-02-26,NA,0.115
1995-02-27,NA,0.101
1995-02-28,NA,0.0982
1995-03-01,NA,0.0963
1995-03-02,NA,0.0946
1995-03-03,NA,0.0928
1995-03-04,NA,0.0911
1995-03-05,NA,0.0894
1995-03-06,NA,0.0878
1995-03-07,NA,0.0861
1995-03-08,NA,0.0846
1995-03-09,NA,0.083
1995-03-10,NA,0.0815
1995-03-11,NA,0.666
1995-03-12,NA,0.969
1995-03-13,NA,0.286
1995-03-14,NA,0.157
1995-03-15,NA,0.112
1995-03-16,NA,0.0845
1995-03-17,NA,0.0774
1995-03-18,NA,0.0745
1995-03-19,NA,0.0718
1995-03-20,NA,0.118
1995-03-21,NA,0.131
1995-03-22,NA,0.108
1995-03-23,NA,0.0761
1995-03-24,NA,0.0714
1995-03-25,NA,0.067
1995-03-26,NA,0.063
1995-03-27,NA,0.0853
1995-03-28,NA,0.166
1995-03-29,NA,0.104
1995-03-30,NA,0.0814
1995-03-31,NA,0.0724
1995-04-01,NA,0.0656
1995-04-02,NA,0.0595
1995-04-03,NA,0.0539
1995-04-04,NA,0.0489
1995-04-05,NA,0.0444
1995-04-06,NA,0.0406
1995-04-07,NA,0.0635
1995-04-08,NA,0.202
1995-04-09,NA,0.103
1995-04-10,NA,0.0641
1995-04-11,NA,0.176
1995-04-12,NA,0.251
1995-04-13,NA,0.115
1995-04-14,NA,0.0827
1995-04-15,NA,0.0772
1995-04-16,NA,0.0745
1995-04-17,NA,0.0719
1995-04-18,NA,0.228
1995-04-19,NA,0.164
1995-04-20,NA,0.124
1995-04-21,NA,0.111
1995-04-22,NA,0.0986
1995-04-23,NA,0.0878
1995-04-24,NA,0.0782
1995-04-25,NA,0.0697
1995-04-26,NA,0.0655
1995-04-27,NA,0.13
1995-04-28,NA,0.109
1995-04-29,NA,0.0823
1995-04-30,NA,0.0729
1995-05-01,NA,0.0664
1995-05-02,NA,0.0605
1995-05-03,NA,0.0551
1995-05-04,NA,0.0507
1995-05-05,NA,0.05
1995-05-06,NA,0.05
1995-05-07,NA,0.05
1995-05-08,NA,0.112
1995-05-09,NA,0.279
1995-05-10,NA,0.247
1995-05-11,NA,0.182
1995-05-12,NA,0.122
1995-05-13,NA,0.108
1995-05-14,NA,0.0986
1995-05-15,NA,0.09
1995-05-16,NA,0.131
1995-05-17,NA,1.13
1995-05-18,NA,0.274
1995-05-19,NA,0.171
1995-05-20,NA,0.154
1995-05-21,NA,0.147
1995-05-22,NA,0.14
1995-05-23,NA,0.133
1995-05-24,NA,0.127
1995-05-25,NA,0.121
1995-05-26,NA,0.116
1995-05-27,NA,0.179
1995-05-28,NA,0.519
1995-05-29,NA,0.225
1995-05-30,NA,0.209
1995-05-31,NA,0.239
1995-06-01,NA,0.16
1995-06-02,NA,0.14
1995-06-03,NA,0.132
1995-06-04,NA,0.123
1995-06-05,NA,0.116
1995-06-06,NA,0.109
1995-06-07,NA,0.128
1995-06-08,NA,0.189
1995-06-09,NA,0.167
1995-06-10,NA,0.162
1995-06-11,NA,0.157
1995-06-12,NA,0.152
1995-06-13,NA,0.147
1995-06-14,NA,0.142
1995-06-15,NA,0.138
1995-06-16,NA,0.136
